Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.60175000E+001  0.99983304E+000 -0.22098683E-001 -0.88643970E-002  0.23810277E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64255589E+000  0.35727715E+000  0.99983304E+000  0.28527874E+000
  0.60200000E+001  0.99983304E+000 -0.23211763E-001 -0.52733706E-002  0.23803243E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64312531E+000  0.35670773E+000  0.99983304E+000  0.28641758E+000
  0.60225000E+001  0.99983304E+000 -0.23745354E-001 -0.15529631E-002  0.23796082E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64369092E+000  0.35614212E+000  0.99983304E+000  0.28754880E+000
  0.60250000E+001  0.99983304E+000 -0.23686480E-001  0.22039318E-002  0.23788793E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64425271E+000  0.35558033E+000  0.99983304E+000  0.28867237E+000
  0.60275000E+001  0.99983304E+000 -0.23036966E-001  0.59035635E-002  0.23781376E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64481066E+000  0.35502238E+000  0.99983304E+000  0.28978829E+000
  0.60300000E+001  0.99983304E+000 -0.21813374E-001  0.94536659E-002  0.23773832E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64536478E+000  0.35446826E+000  0.99983304E+000  0.29089652E+000
  0.60325000E+001  0.99983304E+000 -0.20046587E-001  0.12765761E-001  0.23766159E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64591505E+000  0.35391799E+000  0.99983304E+000  0.29199707E+000
  0.60350000E+001  0.99983304E+000 -0.17781029E-001  0.15757367E-001  0.23758359E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64646147E+000  0.35337157E+000  0.99983304E+000  0.29308990E+000
  0.60375000E+001  0.99983304E+000 -0.15073544E-001  0.18354052E-001  0.23750431E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64700403E+000  0.35282901E+000  0.99983304E+000  0.29417501E+000
  0.60400000E+001  0.99983304E+000 -0.11991971E-001  0.20491290E-001  0.23742374E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64754271E+000  0.35229033E+000  0.99983304E+000  0.29525239E+000
  0.60425000E+001  0.99983304E+000 -0.86134406E-002  0.22116067E-001  0.23734190E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64807752E+000  0.35175552E+000  0.99983304E+000  0.29632201E+000
  0.60450000E+001  0.99983304E+000 -0.50224473E-002  0.23188192E-001  0.23725877E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64860845E+000  0.35122459E+000  0.99983304E+000  0.29738386E+000
  0.60475000E+001  0.99983304E+000 -0.13087298E-002  0.23681300E-001  0.23717436E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64913548E+000  0.35069756E+000  0.99983304E+000  0.29843792E+000
  0.60500000E+001  0.99983304E+000  0.24349714E-002  0.23583496E-001  0.23708867E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.64965862E+000  0.35017443E+000  0.99983304E+000  0.29948419E+000
  0.60525000E+001  0.99983304E+000  0.61152327E-002  0.22897640E-001  0.23700169E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65017785E+000  0.34965520E+000  0.99983304E+000  0.30052265E+000
  0.60550000E+001  0.99983304E+000  0.96402807E-002  0.21641273E-001  0.23691343E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65069316E+000  0.34913988E+000  0.99983304E+000  0.30155328E+000
  0.60575000E+001  0.99983304E+000  0.12922283E-001  0.19846161E-001  0.23682388E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65120455E+000  0.34862849E+000  0.99983304E+000  0.30257607E+000
  0.60600000E+001  0.99983304E+000  0.15879539E-001  0.17557495E-001  0.23673306E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65171202E+000  0.34812102E+000  0.99983304E+000  0.30359100E+000
  0.60625000E+001  0.99983304E+000  0.18438516E-001  0.14832751E-001  0.23664094E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65221555E+000  0.34761749E+000  0.99983304E+000  0.30459807E+000
  0.60650000E+001  0.99983304E+000  0.20535677E-001  0.11740245E-001  0.23654754E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65271515E+000  0.34711790E+000  0.99983304E+000  0.30559725E+000
  0.60675000E+001  0.99983304E+000  0.22119065E-001  0.83574232E-002  0.23645286E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65321079E+000  0.34662225E+000  0.99983304E+000  0.30658854E+000
  0.60700000E+001  0.99983304E+000  0.23149585E-001  0.47689132E-002  0.23635689E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65370248E+000  0.34613056E+000  0.99983304E+000  0.30757192E+000
  0.60725000E+001  0.99983304E+000  0.23601974E-001  0.10644108E-002  0.23625964E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65419021E+000  0.34564283E+000  0.99983304E+000  0.30854739E+000
  0.60750000E+001  0.99983304E+000  0.23465423E-001 -0.26635665E-002  0.23616110E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65467398E+000  0.34515906E+000  0.99983304E+000  0.30951492E+000
  0.60775000E+001  0.99983304E+000  0.22743828E-001 -0.63219916E-002  0.23606128E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65515377E+000  0.34467927E+000  0.99983304E+000  0.31047450E+000
  0.60800000E+001  0.99983304E+000  0.21455686E-001 -0.98196517E-002  0.23596017E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65562959E+000  0.34420346E+000  0.99983304E+000  0.31142613E+000
  0.60825000E+001  0.99983304E+000  0.19633621E-001 -0.13069424E-001  0.23585778E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65610141E+000  0.34373163E+000  0.99983304E+000  0.31236979E+000
  0.60850000E+001  0.99983304E+000  0.17323554E-001 -0.15990450E-001  0.23575411E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65656925E+000  0.34326379E+000  0.99983304E+000  0.31330546E+000
  0.60875000E+001  0.99983304E+000  0.14583546E-001 -0.18510144E-001  0.23564916E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65703310E+000  0.34279995E+000  0.99983304E+000  0.31423315E+000
  0.60900000E+001  0.99983304E+000  0.11482339E-001 -0.20566006E-001  0.23554292E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65749294E+000  0.34234011E+000  0.99983304E+000  0.31515283E+000
  0.60925000E+001  0.99983304E+000  0.80976254E-002 -0.22107166E-001  0.23543541E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65794877E+000  0.34188427E+000  0.99983304E+000  0.31606450E+000
  0.60950000E+001  0.99983304E+000  0.45141059E-002 -0.23095649E-001  0.23532661E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65840059E+000  0.34143245E+000  0.99983304E+000  0.31696814E+000
  0.60975000E+001  0.99983304E+000  0.82136320E-003 -0.23507309E-001  0.23521654E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65884839E+000  0.34098465E+000  0.99983304E+000  0.31786374E+000
  0.61000000E+001  0.99983304E+000 -0.28883779E-002 -0.23332419E-001  0.23510519E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65929217E+000  0.34054087E+000  0.99983304E+000  0.31875130E+000
  0.61025000E+001  0.99983304E+000 -0.65225559E-002 -0.22575901E-001  0.23499257E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.65973192E+000  0.34010112E+000  0.99983304E+000  0.31963080E+000
  0.61050000E+001  0.99983304E+000 -0.99905845E-002 -0.21257189E-001  0.23487867E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66016764E+000  0.33966541E+000  0.99983304E+000  0.32050223E+000
  0.61075000E+001  0.99983304E+000 -0.13206113E-001 -0.19409729E-001  0.23476349E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66059932E+000  0.33923373E+000  0.99983304E+000  0.32136559E+000
  0.61100000E+001  0.99983304E+000 -0.16089176E-001 -0.17080129E-001  0.23464705E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66102695E+000  0.33880609E+000  0.99983304E+000  0.32222086E+000
  0.61125000E+001  0.99983304E+000 -0.18568188E-001 -0.14326985E-001  0.23452934E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66145054E+000  0.33838251E+000  0.99983304E+000  0.32306803E+000
  0.61150000E+001  0.99983304E+000 -0.20581719E-001 -0.11219403E-001  0.23441036E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66187007E+000  0.33796297E+000  0.99983304E+000  0.32390710E+000
  0.61175000E+001  0.99983304E+000 -0.22080019E-001 -0.78352652E-002  0.23429012E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66228555E+000  0.33754750E+000  0.99983304E+000  0.32473805E+000
  0.61200000E+001  0.99983304E+000 -0.23026246E-001 -0.42592728E-002  0.23416862E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66269696E+000  0.33713608E+000  0.99983304E+000  0.32556088E+000
  0.61225000E+001  0.99983304E+000 -0.23397377E-001 -0.58082749E-003  0.23404585E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66310431E+000  0.33672873E+000  0.99983304E+000  0.32637558E+000
  0.61250000E+001  0.99983304E+000 -0.23184764E-001  0.31082078E-002  0.23392183E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66350759E+000  0.33632546E+000  0.99983304E+000  0.32718213E+000
  0.61275000E+001  0.99983304E+000 -0.22394335E-001  0.67158044E-002  0.23379655E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66390679E+000  0.33592625E+000  0.99983304E+000  0.32798054E+000
  0.61300000E+001  0.99983304E+000 -0.21046433E-001  0.10152066E-001  0.23367002E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66430192E+000  0.33553113E+000  0.99983304E+000  0.32877079E+000
  0.61325000E+001  0.99983304E+000 -0.19175289E-001  0.13331470E-001  0.23354225E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66469296E+000  0.33514008E+000  0.99983304E+000  0.32955287E+000
  0.61350000E+001  0.99983304E+000 -0.16828152E-001  0.16175000E-001  0.23341323E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66507991E+000  0.33475313E+000  0.99983304E+000  0.33032679E+000
  0.61375000E+001  0.99983304E+000 -0.14064098E-001  0.18612108E-001  0.23328296E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66546278E+000  0.33437026E+000  0.99983304E+000  0.33109252E+000
  0.61400000E+001  0.99983304E+000 -0.10952537E-001  0.20582467E-001  0.23315146E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66584155E+000  0.33399149E+000  0.99983304E+000  0.33185006E+000
  0.61425000E+001  0.99983304E+000 -0.75714715E-002  0.22037469E-001  0.23301872E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66621623E+000  0.33361682E+000  0.99983304E+000  0.33259941E+000
  0.61450000E+001  0.99983304E+000 -0.40055397E-002  0.22941419E-001  0.23288475E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66658680E+000  0.33324624E+000  0.99983304E+000  0.33334056E+000
  0.61475000E+001  0.99983304E+000 -0.34389211E-003  0.23272414E-001  0.23274955E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66695327E+000  0.33287977E+000  0.99983304E+000  0.33407350E+000
  0.61500000E+001  0.99983304E+000  0.33220376E-002  0.23022874E-001  0.23261313E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66731563E+000  0.33251741E+000  0.99983304E+000  0.33479822E+000
  0.61525000E+001  0.99983304E+000  0.69008180E-002  0.22199712E-001  0.23247549E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66767388E+000  0.33215916E+000  0.99983304E+000  0.33551472E+000
  0.61550000E+001  0.99983304E+000  0.10303303E-001  0.20824146E-001  0.23233663E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66802802E+000  0.33180503E+000  0.99983304E+000  0.33622299E+000
  0.61575000E+001  0.99983304E+000  0.13444852E-001  0.18931149E-001  0.23219656E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66837803E+000  0.33145501E+000  0.99983304E+000  0.33692302E+000
  0.61600000E+001  0.99983304E+000  0.16247441E-001  0.16568562E-001  0.23205529E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66872393E+000  0.33110911E+000  0.99983304E+000  0.33761482E+000
  0.61625000E+001  0.99983304E+000  0.18641599E-001  0.13795881E-001  0.23191282E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66906570E+000  0.33076734E+000  0.99983304E+000  0.33829836E+000
  0.61650000E+001  0.99983304E+000  0.20568130E-001  0.10682761E-001  0.23176914E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66940335E+000  0.33042969E+000  0.99983304E+000  0.33897366E+000
  0.61675000E+001  0.99983304E+000  0.21979582E-001  0.73072611E-002  0.23162428E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.66973687E+000  0.33009617E+000  0.99983304E+000  0.33964069E+000
  0.61700000E+001  0.99983304E+000  0.22841411E-001  0.37538852E-002  0.23147823E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67006625E+000  0.32976679E+000  0.99983304E+000  0.34029946E+000
  0.61725000E+001  0.99983304E+000  0.23132831E-001  0.11146722E-003  0.23133100E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67039150E+000  0.32944154E+000  0.99983304E+000  0.34094997E+000
  0.61750000E+001  0.99983304E+000  0.22847313E-001 -0.35290534E-002  0.23118259E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67071262E+000  0.32912043E+000  0.99983304E+000  0.34159219E+000
  0.61775000E+001  0.99983304E+000  0.21992726E-001 -0.70769040E-002  0.23103302E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67102959E+000  0.32880345E+000  0.99983304E+000  0.34222614E+000
  0.61800000E+001  0.99983304E+000  0.20591126E-001 -0.10443743E-001  0.23088228E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67134242E+000  0.32849062E+000  0.99983304E+000  0.34285180E+000
  0.61825000E+001  0.99983304E+000  0.18678186E-001 -0.13545864E-001  0.23073038E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67165111E+000  0.32818194E+000  0.99983304E+000  0.34346917E+000
  0.61850000E+001  0.99983304E+000  0.16302284E-001 -0.16306274E-001  0.23057732E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67195564E+000  0.32787740E+000  0.99983304E+000  0.34407824E+000
  0.61875000E+001  0.99983304E+000  0.13523281E-001 -0.18656608E-001  0.23042313E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67225603E+000  0.32757701E+000  0.99983304E+000  0.34467902E+000
  0.61900000E+001  0.99983304E+000  0.10411012E-001 -0.20538826E-001  0.23026779E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67255227E+000  0.32728078E+000  0.99983304E+000  0.34527149E+000
  0.61925000E+001  0.99983304E+000  0.70435250E-002 -0.21906641E-001  0.23011131E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67284435E+000  0.32698869E+000  0.99983304E+000  0.34585566E+000
  0.61950000E+001  0.99983304E+000  0.35051287E-002 -0.22726662E-001  0.22995371E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67313227E+000  0.32670077E+000  0.99983304E+000  0.34643151E+000
  0.61975000E+001  0.99983304E+000 -0.11572560E-003 -0.22979208E-001  0.22979499E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67341604E+000  0.32641700E+000  0.99983304E+000  0.34699904E+000
  0.62000000E+001  0.99983304E+000 -0.37286545E-002 -0.22658778E-001  0.22963516E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67369565E+000  0.32613740E+000  0.99983304E+000  0.34755825E+000
  0.62025000E+001  0.99983304E+000 -0.72436009E-002 -0.21774169E-001  0.22947422E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67397109E+000  0.32586195E+000  0.99983304E+000  0.34810913E+000
  0.62050000E+001  0.99983304E+000 -0.10573081E-001 -0.20348236E-001  0.22931218E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67424237E+000  0.32559068E+000  0.99983304E+000  0.34865169E+000
  0.62075000E+001  0.99983304E+000 -0.13634361E-001 -0.18417303E-001  0.22914904E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67450948E+000  0.32532356E+000  0.99983304E+000  0.34918591E+000
  0.62100000E+001  0.99983304E+000 -0.16351519E-001 -0.16030232E-001  0.22898482E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67477242E+000  0.32506062E+000  0.99983304E+000  0.34971180E+000
  0.62125000E+001  0.99983304E+000 -0.18657323E-001 -0.13247190E-001  0.22881952E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67503119E+000  0.32480185E+000  0.99983304E+000  0.35022934E+000
  0.62150000E+001  0.99983304E+000 -0.20494901E-001 -0.10138130E-001  0.22865315E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67528579E+000  0.32454725E+000  0.99983304E+000  0.35073855E+000
  0.62175000E+001  0.99983304E+000 -0.21819140E-001 -0.67810291E-002  0.22848572E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67553622E+000  0.32429682E+000  0.99983304E+000  0.35123940E+000
  0.62200000E+001  0.99983304E+000 -0.22597797E-001 -0.32599348E-002  0.22831723E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67578247E+000  0.32405057E+000  0.99983304E+000  0.35173190E+000
  0.62225000E+001  0.99983304E+000 -0.22812278E-001  0.33714456E-003  0.22814770E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67602455E+000  0.32380850E+000  0.99983304E+000  0.35221605E+000
  0.62250000E+001  0.99983304E+000 -0.22458090E-001  0.39204392E-002  0.22797712E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67626244E+000  0.32357060E+000  0.99983304E+000  0.35269184E+000
  0.62275000E+001  0.99983304E+000 -0.21544923E-001  0.74006605E-002  0.22780551E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67649615E+000  0.32333689E+000  0.99983304E+000  0.35315927E+000
  0.62300000E+001  0.99983304E+000 -0.20096390E-001  0.10691227E-001  0.22763287E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67672569E+000  0.32310736E+000  0.99983304E+000  0.35361833E+000
  0.62325000E+001  0.99983304E+000 -0.18149417E-001  0.13710421E-001  0.22745922E-001  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.32462647E+004  0.67695104E+000  0.32288201E+000  0.99983304E+000  0.35406903E+000
